<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,D,01/02/22,000000,1.1229200,1.1278800,1.1219000,1.1272800,1420852
EURUSD,D,02/02/22,000000,1.1272900,1.1330200,1.1264000,1.1299400,1199508
EURUSD,D,03/02/22,000000,1.1299200,1.1451500,1.1266000,1.1435600,1665568
EURUSD,D,04/02/22,000000,1.1435600,1.1483900,1.1409000,1.1446000,1576488
EURUSD,D,06/02/22,000000,1.1462800,1.1465200,1.1449000,1.1454500,35804
EURUSD,D,07/02/22,000000,1.1454500,1.1459000,1.1412000,1.1441000,1459925
EURUSD,D,08/02/22,000000,1.1440300,1.1448800,1.1394000,1.1420600,1291819
EURUSD,D,09/02/22,000000,1.1420600,1.1447900,1.1401000,1.1420100,1146090
EURUSD,D,10/02/22,000000,1.1420800,1.1494900,1.1373000,1.1411300,1818133
EURUSD,D,11/02/22,000000,1.1411400,1.1418200,1.1328000,1.1349000,1966366
EURUSD,D,13/02/22,000000,1.1331400,1.1367200,1.1331400,1.1364600,70684
EURUSD,D,14/02/22,000000,1.1364600,1.1369200,1.1278000,1.1305800,1873198
EURUSD,D,15/02/22,000000,1.1305600,1.1368400,1.1301000,1.1355100,1493138
EURUSD,D,16/02/22,000000,1.1355100,1.1395900,1.1342000,1.1372500,1397731
EURUSD,D,17/02/22,000000,1.1372500,1.1386300,1.1321000,1.1363000,1777598
EURUSD,D,18/02/22,000000,1.1363800,1.1377100,1.1312000,1.1320000,1386524
EURUSD,D,20/02/22,000000,1.1318000,1.1326100,1.1310000,1.1316500,50304
EURUSD,D,21/02/22,000000,1.1316400,1.1390700,1.1295000,1.1309300,1077234
EURUSD,D,22/02/22,000000,1.1308900,1.1366900,1.1286000,1.1328800,1838916
EURUSD,D,23/02/22,000000,1.1328900,1.1359300,1.1299000,1.1304600,1270887
EURUSD,D,24/02/22,000000,1.1305500,1.1306200,1.1104000,1.1189700,3278607
EURUSD,D,25/02/22,000000,1.1190200,1.1274300,1.1164000,1.1267000,2174958
EURUSD,D,27/02/22,000000,1.1137000,1.1188300,1.1120000,1.1179900,163929
EURUSD,D,28/02/22,000000,1.1180200,1.1246500,1.1140000,1.1213400,2385057
EURUSD,D,01/03/22,000000,1.1214100,1.1233100,1.1088000,1.1131000,2130473
EURUSD,D,02/03/22,000000,1.1132200,1.1144000,1.1055000,1.1111000,2418050
EURUSD,D,03/03/22,000000,1.1111600,1.1115500,1.1032000,1.1064900,1789096
EURUSD,D,04/03/22,000000,1.1065700,1.1066700,1.0884000,1.0926000,2306834
EURUSD,D,06/03/22,000000,1.0933000,1.0959000,1.0862000,1.0873600,101994
EURUSD,D,07/03/22,000000,1.0872900,1.0932500,1.0804000,1.0865400,3073374
EURUSD,D,08/03/22,000000,1.0865400,1.0958300,1.0847000,1.0897300,2988565
EURUSD,D,09/03/22,000000,1.0897900,1.1095300,1.0895000,1.1073100,2245440
EURUSD,D,10/03/22,000000,1.1073500,1.1121200,1.0974000,1.1012000,2461838
EURUSD,D,11/03/22,000000,1.1013400,1.1043500,1.0900000,1.0909000,2153517
EURUSD,D,13/03/22,000000,1.0887000,1.0940000,1.0887000,1.0930800,86284
EURUSD,D,14/03/22,000000,1.0931400,1.0994000,1.0899000,1.0942600,2143304
EURUSD,D,15/03/22,000000,1.0942500,1.1019900,1.0924000,1.0966400,2132555
EURUSD,D,16/03/22,000000,1.0966400,1.1046800,1.0949000,1.1021400,2466254
EURUSD,D,17/03/22,000000,1.1021400,1.1137500,1.1018000,1.1098700,1690540
EURUSD,D,18/03/22,000000,1.1098700,1.1118600,1.1001000,1.1055000,1603153
EURUSD,D,20/03/22,000000,1.1057000,1.1058500,1.1039000,1.1041600,44347
EURUSD,D,21/03/22,000000,1.1042100,1.1070400,1.1009000,1.1015800,1449864
EURUSD,D,22/03/22,000000,1.1016300,1.1045800,1.0959000,1.1029100,1737496
EURUSD,D,23/03/22,000000,1.1029100,1.1040000,1.0962000,1.1005600,1546183
EURUSD,D,24/03/22,000000,1.1005600,1.1013900,1.0964000,1.1008300,1696913
EURUSD,D,25/03/22,000000,1.1008400,1.1037900,1.0978100,1.0982000,1728775
EURUSD,D,27/03/22,000000,1.0984000,1.0986900,1.0976000,1.0981100,50879
EURUSD,D,28/03/22,000000,1.0981400,1.0999600,1.0943000,1.0990400,1988555
EURUSD,D,29/03/22,000000,1.0991200,1.1137400,1.0968000,1.1091000,2426763
EURUSD,D,30/03/22,000000,1.1090700,1.1171100,1.1086000,1.1160000,2025823
EURUSD,D,31/03/22,000000,1.1161200,1.1184900,1.1059000,1.1072500,1982171
EURUSD,D,01/04/22,000000,1.1072700,1.1076000,1.1026000,1.1047000,1634586
EURUSD,D,03/04/22,000000,1.1047000,1.1047000,1.1031400,1.1045000,42818
EURUSD,D,04/04/22,000000,1.1045400,1.1054400,1.0959000,1.0974900,1372827
EURUSD,D,05/04/22,000000,1.0974600,1.0988700,1.0898000,1.0905700,1432094
EURUSD,D,06/04/22,000000,1.0905900,1.0938200,1.0873000,1.0896000,1791800
EURUSD,D,07/04/22,000000,1.0896000,1.0938600,1.0859000,1.0863900,1687757
EURUSD,D,08/04/22,000000,1.0863300,1.0891800,1.0835000,1.0875000,1385687
EURUSD,D,10/04/22,000000,1.0919500,1.0922400,1.0882000,1.0884100,90056
EURUSD,D,11/04/22,000000,1.0884000,1.0933300,1.0871000,1.0877000,1406019
EURUSD,D,12/04/22,000000,1.0876900,1.0903800,1.0819000,1.0825700,1870991
EURUSD,D,13/04/22,000000,1.0826000,1.0897400,1.0807000,1.0894800,1639461
EURUSD,D,14/04/22,000000,1.0894800,1.0923500,1.0756000,1.0819400,1840587
EURUSD,D,15/04/22,000000,1.0820300,1.0823900,1.0795000,1.0805000,728429
EURUSD,D,17/04/22,000000,1.0797500,1.0821700,1.0797500,1.0813800,69946
EURUSD,D,18/04/22,000000,1.0813700,1.0816000,1.0768000,1.0779900,921973
EURUSD,D,19/04/22,000000,1.0779800,1.0814700,1.0760000,1.0793900,1368419
EURUSD,D,20/04/22,000000,1.0793900,1.0867200,1.0782000,1.0848600,1569829
EURUSD,D,21/04/22,000000,1.0849100,1.0936400,1.0822000,1.0834800,1618400
EURUSD,D,22/04/22,000000,1.0834600,1.0851600,1.0769000,1.0794000,1450311
EURUSD,D,24/04/22,000000,1.0799000,1.0852000,1.0794000,1.0809200,83853
EURUSD,D,25/04/22,000000,1.0809200,1.0812000,1.0695000,1.0712300,1944386
EURUSD,D,26/04/22,000000,1.0711500,1.0738700,1.0633000,1.0641000,1561762
EURUSD,D,27/04/22,000000,1.0641700,1.0654900,1.0513000,1.0554100,1741826
EURUSD,D,28/04/22,000000,1.0554300,1.0564900,1.0469000,1.0502100,2082840
EURUSD,D,29/04/22,000000,1.0502900,1.0593000,1.0500000,1.0541000,1639912
EURUSD,D,01/05/22,000000,1.0540000,1.0563600,1.0532000,1.0534700,86789
EURUSD,D,02/05/22,000000,1.0534700,1.0568400,1.0489000,1.0508900,1468160
EURUSD,D,03/05/22,000000,1.0508000,1.0577800,1.0491000,1.0524800,1715398
EURUSD,D,04/05/22,000000,1.0525100,1.0631000,1.0504000,1.0619600,2290016
EURUSD,D,05/05/22,000000,1.0620300,1.0641800,1.0491000,1.0539100,2479826
EURUSD,D,06/05/22,000000,1.0538600,1.0598800,1.0481000,1.0551000,2926760
EURUSD,D,08/05/22,000000,1.0539200,1.0544300,1.0529000,1.0531600,74839
EURUSD,D,09/05/22,000000,1.0531700,1.0592500,1.0494000,1.0563000,2270878
EURUSD,D,10/05/22,000000,1.0562300,1.0585400,1.0524000,1.0529000,2306534
EURUSD,D,11/05/22,000000,1.0529000,1.0577100,1.0500000,1.0511700,2553899
EURUSD,D,12/05/22,000000,1.0511000,1.0529200,1.0352000,1.0377000,2556207
EURUSD,D,13/05/22,000000,1.0378400,1.0419600,1.0348000,1.0412000,1847569
EURUSD,D,15/05/22,000000,1.0394000,1.0414100,1.0389600,1.0397500,99710
EURUSD,D,16/05/22,000000,1.0397400,1.0443000,1.0387000,1.0438800,1867662
EURUSD,D,17/05/22,000000,1.0438900,1.0556000,1.0430000,1.0547700,2363683
EURUSD,D,18/05/22,000000,1.0548500,1.0563700,1.0458000,1.0472800,1697257
EURUSD,D,19/05/22,000000,1.0472800,1.0607300,1.0463000,1.0579100,2285010
EURUSD,D,20/05/22,000000,1.0578000,1.0599300,1.0531000,1.0560000,1873037
EURUSD,D,22/05/22,000000,1.0568200,1.0577700,1.0555200,1.0568100,102126
EURUSD,D,23/05/22,000000,1.0568800,1.0697300,1.0566000,1.0683400,1755642
EURUSD,D,24/05/22,000000,1.0683700,1.0748700,1.0659000,1.0732500,1880030
EURUSD,D,25/05/22,000000,1.0732500,1.0736700,1.0640000,1.0686600,1949662
EURUSD,D,26/05/22,000000,1.0687000,1.0734600,1.0661000,1.0732400,1640068
EURUSD,D,27/05/22,000000,1.0732500,1.0765400,1.0695000,1.0731700,1451189
EURUSD,D,29/05/22,000000,1.0736800,1.0736800,1.0724000,1.0728900,53587
EURUSD,D,30/05/22,000000,1.0728300,1.0787000,1.0725000,1.0772900,1125825
EURUSD,D,31/05/22,000000,1.0772900,1.0774500,1.0677000,1.0733700,2041685
EURUSD,D,01/06/22,000000,1.0733700,1.0739300,1.0625000,1.0650900,1688520
EURUSD,D,02/06/22,000000,1.0650100,1.0756000,1.0643000,1.0750200,1441313
EURUSD,D,03/06/22,000000,1.0749400,1.0764700,1.0702000,1.0719000,1393087
EURUSD,D,05/06/22,000000,1.0721300,1.0729800,1.0713000,1.0725000,60089
EURUSD,D,06/06/22,000000,1.0725400,1.0752000,1.0682000,1.0689000,1327105
EURUSD,D,07/06/22,000000,1.0689200,1.0714200,1.0650000,1.0697200,1690001
EURUSD,D,08/06/22,000000,1.0697000,1.0748600,1.0670000,1.0716200,1573026
EURUSD,D,09/06/22,000000,1.0716600,1.0773900,1.0609000,1.0618000,2260720
EURUSD,D,10/06/22,000000,1.0619100,1.0642300,1.0504000,1.0515000,2076815
EURUSD,D,12/06/22,000000,1.0507600,1.0520200,1.0485000,1.0489000,130670
EURUSD,D,13/06/22,000000,1.0490000,1.0495600,1.0398000,1.0414900,2408086
EURUSD,D,14/06/22,000000,1.0414900,1.0485000,1.0395000,1.0436700,2551099
EURUSD,D,15/06/22,000000,1.0436800,1.0507800,1.0357000,1.0457100,3636773
EURUSD,D,16/06/22,000000,1.0456600,1.0601400,1.0379000,1.0546300,3098907
EURUSD,D,17/06/22,000000,1.0546600,1.0552200,1.0443000,1.0498000,2720615
EURUSD,D,19/06/22,000000,1.0480200,1.0493000,1.0470000,1.0489700,84707
EURUSD,D,20/06/22,000000,1.0489800,1.0545800,1.0483000,1.0517000,1653789
EURUSD,D,21/06/22,000000,1.0517400,1.0582500,1.0511000,1.0531300,1790951
EURUSD,D,22/06/22,000000,1.0531400,1.0605900,1.0467000,1.0563800,2299698
EURUSD,D,23/06/22,000000,1.0564600,1.0581200,1.0481000,1.0519300,2635682
EURUSD,D,24/06/22,000000,1.0519000,1.0571200,1.0510000,1.0554000,1891318
EURUSD,D,26/06/22,000000,1.0554000,1.0574900,1.0548800,1.0566300,88287
EURUSD,D,27/06/22,000000,1.0566700,1.0615100,1.0548000,1.0579700,1895199
EURUSD,D,28/06/22,000000,1.0579400,1.0606300,1.0502000,1.0522000,1716515
EURUSD,D,29/06/22,000000,1.0521800,1.0535500,1.0433000,1.0445700,2333808
EURUSD,D,30/06/22,000000,1.0444900,1.0488800,1.0381000,1.0478400,2504198
EURUSD,D,01/07/22,000000,1.0478300,1.0478600,1.0365000,1.0428000,2423082
EURUSD,D,03/07/22,000000,1.0427000,1.0437200,1.0415000,1.0432000,92411
EURUSD,D,04/07/22,000000,1.0432400,1.0462900,1.0415000,1.0432500,1483144
EURUSD,D,05/07/22,000000,1.0432700,1.0448800,1.0233000,1.0256900,2541552
EURUSD,D,06/07/22,000000,1.0256800,1.0276600,1.0160000,1.0184100,2720568
EURUSD,D,07/07/22,000000,1.0184300,1.0221200,1.0142000,1.0168100,2171848
EURUSD,D,08/07/22,000000,1.0168100,1.0191200,1.0071000,1.0183000,2435500
EURUSD,D,10/07/22,000000,1.0168200,1.0183500,1.0163000,1.0166000,89247
EURUSD,D,11/07/22,000000,1.0167100,1.0167500,1.0032000,1.0045100,2241537
EURUSD,D,12/07/22,000000,1.0045900,1.0073800,0.9998000,1.0030000,2653697
EURUSD,D,13/07/22,000000,1.0030200,1.0122200,0.9996000,1.0033800,3089851
EURUSD,D,14/07/22,000000,1.0033900,1.0050600,0.9950000,1.0026500,3154609
EURUSD,D,15/07/22,000000,1.0026100,1.0098200,1.0005000,1.0084300,2355689
EURUSD,D,17/07/22,000000,1.0083600,1.0098000,1.0077000,1.0097400,76987
EURUSD,D,18/07/22,000000,1.0097300,1.0201300,1.0079000,1.0146100,2179081
EURUSD,D,19/07/22,000000,1.0146200,1.0269200,1.0118000,1.0230400,2556739
EURUSD,D,20/07/22,000000,1.0230400,1.0273100,1.0154000,1.0180700,2316370
EURUSD,D,21/07/22,000000,1.0180800,1.0278100,1.0152000,1.0220000,2894821
EURUSD,D,22/07/22,000000,1.0220000,1.0255300,1.0128900,1.0210000,2551381
EURUSD,D,24/07/22,000000,1.0211000,1.0218900,1.0197000,1.0199200,82591
EURUSD,D,25/07/22,000000,1.0199100,1.0257900,1.0177000,1.0222100,2370265
EURUSD,D,26/07/22,000000,1.0223100,1.0250200,1.0106000,1.0128200,2130923
EURUSD,D,27/07/22,000000,1.0128700,1.0220900,1.0095000,1.0205100,2317249
EURUSD,D,28/07/22,000000,1.0205100,1.0234400,1.0112000,1.0191800,2782102
EURUSD,D,29/07/22,000000,1.0192100,1.0254400,1.0144000,1.0224800,2560459
EURUSD,D,31/07/22,000000,1.0219000,1.0224400,1.0204000,1.0210200,89140
EURUSD,D,01/08/22,000000,1.0210200,1.0275300,1.0206000,1.0263000,2336682
EURUSD,D,02/08/22,000000,1.0262300,1.0293900,1.0153000,1.0156200,2739727
EURUSD,D,03/08/22,000000,1.0156500,1.0210500,1.0121000,1.0156200,2453881
EURUSD,D,04/08/22,000000,1.0155000,1.0253900,1.0153000,1.0247000,2195053
EURUSD,D,05/08/22,000000,1.0247200,1.0248400,1.0140000,1.0181000,2070155
EURUSD,D,07/08/22,000000,1.0178000,1.0183000,1.0167000,1.0171200,74814
EURUSD,D,08/08/22,000000,1.0171600,1.0222000,1.0157000,1.0197000,1878605
EURUSD,D,09/08/22,000000,1.0197800,1.0247500,1.0187000,1.0207600,1621921
EURUSD,D,10/08/22,000000,1.0208100,1.0368700,1.0200000,1.0298400,2269373
EURUSD,D,11/08/22,000000,1.0298800,1.0364500,1.0274000,1.0319600,2283954
EURUSD,D,12/08/22,000000,1.0319900,1.0325200,1.0237000,1.0258000,1924119
EURUSD,D,14/08/22,000000,1.0258200,1.0263200,1.0252000,1.0253100,66862
EURUSD,D,15/08/22,000000,1.0253400,1.0268300,1.0152000,1.0161000,1879208
EURUSD,D,16/08/22,000000,1.0161300,1.0194900,1.0121000,1.0169600,1997057
EURUSD,D,17/08/22,000000,1.0168800,1.0203000,1.0144000,1.0176000,2299916
EURUSD,D,18/08/22,000000,1.0177400,1.0193200,1.0078000,1.0088400,2118710
EURUSD,D,19/08/22,000000,1.0088900,1.0095500,1.0030000,1.0034000,1816854
EURUSD,D,21/08/22,000000,1.0035000,1.0041000,1.0028000,1.0036000,96787
EURUSD,D,22/08/22,000000,1.0035900,1.0046700,0.9924000,0.9938000,2021264
EURUSD,D,23/08/22,000000,0.9937600,1.0018300,0.9898900,0.9966500,2422823
EURUSD,D,24/08/22,000000,0.9966100,0.9999400,0.9908000,0.9967900,2164902
EURUSD,D,25/08/22,000000,0.9967900,1.0033400,0.9947000,0.9969000,2154629
EURUSD,D,26/08/22,000000,0.9970500,1.0090000,0.9945000,0.9961000,2313264
EURUSD,D,28/08/22,000000,0.9981400,0.9986000,0.9933000,0.9935800,126334
EURUSD,D,29/08/22,000000,0.9935800,1.0029200,0.9912000,1.0010800,2225446
EURUSD,D,30/08/22,000000,1.0010600,1.0054900,0.9980000,1.0023200,2384235
EURUSD,D,31/08/22,000000,1.0023400,1.0079000,0.9970000,1.0037800,2463335
EURUSD,D,01/09/22,000000,1.0037900,1.0048800,0.9910000,0.9951300,2391252
EURUSD,D,02/09/22,000000,0.9951000,1.0034000,0.9943000,0.9950000,2447100
EURUSD,D,04/09/22,000000,0.9951000,0.9951000,0.9902000,0.9907800,134843
EURUSD,D,05/09/22,000000,0.9907800,0.9952000,0.9876000,0.9950300,1791698
EURUSD,D,06/09/22,000000,0.9949800,0.9986500,0.9862000,0.9896800,2684019
EURUSD,D,07/09/22,000000,0.9896300,1.0013000,0.9873000,0.9997900,2396274
EURUSD,D,08/09/22,000000,0.9998000,1.0030000,0.9929000,1.0009500,2869519
EURUSD,D,09/09/22,000000,1.0009900,1.0113400,1.0007000,1.0039000,2405428
EURUSD,D,11/09/22,000000,1.0063300,1.0124400,1.0058000,1.0069900,118813
EURUSD,D,12/09/22,000000,1.0069900,1.0197900,1.0061000,1.0129000,2383735
EURUSD,D,13/09/22,000000,1.0128900,1.0187200,0.9954000,0.9978100,2610839
EURUSD,D,14/09/22,000000,0.9978000,1.0023700,0.9958000,0.9982100,2895352
EURUSD,D,15/09/22,000000,0.9982200,1.0018000,0.9954000,0.9987200,2255333
EURUSD,D,16/09/22,000000,0.9987100,1.0037000,0.9943000,1.0015000,2381693
EURUSD,D,18/09/22,000000,1.0012300,1.0028700,1.0001000,1.0021000,103117
EURUSD,D,19/09/22,000000,1.0021800,1.0032500,0.9962000,1.0029900,2340031
EURUSD,D,20/09/22,000000,1.0029100,1.0051000,0.9951000,0.9971200,3040447
EURUSD,D,21/09/22,000000,0.9970800,0.9975200,0.9811000,0.9830600,3716709
EURUSD,D,22/09/22,000000,0.9831300,0.9907600,0.9805000,0.9838300,4287716
EURUSD,D,23/09/22,000000,0.9837800,0.9852000,0.9664000,0.9690000,3601089
EURUSD,D,25/09/22,000000,0.9687000,0.9710100,0.9658500,0.9685400,188439
EURUSD,D,26/09/22,000000,0.9685600,0.9701500,0.9548200,0.9619000,4622146
EURUSD,D,27/09/22,000000,0.9619600,0.9671000,0.9565000,0.9595100,3513421
EURUSD,D,28/09/22,000000,0.9595500,0.9750800,0.9532000,0.9705600,4497577
EURUSD,D,29/09/22,000000,0.9704800,0.9844000,0.9632000,0.9829300,3918404
EURUSD,D,30/09/22,000000,0.9829100,0.9853900,0.9731000,0.9800300,3846182
EURUSD,D,02/10/22,000000,0.9782400,0.9809000,0.9782000,0.9793400,118613
EURUSD,D,03/10/22,000000,0.9793200,0.9844700,0.9749000,0.9833700,3290390
EURUSD,D,04/10/22,000000,0.9833700,0.9999700,0.9802000,0.9983400,3314305
EURUSD,D,05/10/22,000000,0.9983800,0.9994900,0.9833000,0.9911800,3103137
EURUSD,D,06/10/22,000000,0.9911500,0.9926500,0.9784500,0.9788800,3409282
EURUSD,D,07/10/22,000000,0.9788800,0.9817000,0.9725000,0.9741000,3073378
EURUSD,D,09/10/22,000000,0.9741000,0.9741000,0.9725000,0.9734000,135895
EURUSD,D,10/10/22,000000,0.9733800,0.9753500,0.9680000,0.9710400,2790307
EURUSD,D,11/10/22,000000,0.9710900,0.9774700,0.9669000,0.9700100,3462891
EURUSD,D,12/10/22,000000,0.9700200,0.9735100,0.9678000,0.9704500,2096009
EURUSD,D,13/10/22,000000,0.9704100,0.9806100,0.9629000,0.9767100,3755771
EURUSD,D,14/10/22,000000,0.9767200,0.9808700,0.9706000,0.9719000,3634529
EURUSD,D,16/10/22,000000,0.9736000,0.9743100,0.9710000,0.9739400,139699
EURUSD,D,17/10/22,000000,0.9739400,0.9852200,0.9718000,0.9843500,3015342
EURUSD,D,18/10/22,000000,0.9843300,0.9875600,0.9811000,0.9862700,3258412
EURUSD,D,19/10/22,000000,0.9862700,0.9867000,0.9754900,0.9764000,2997035
EURUSD,D,20/10/22,000000,0.9765000,0.9845600,0.9752400,0.9777800,3211588
EURUSD,D,21/10/22,000000,0.9778600,0.9869200,0.9703000,0.9861000,3949691
EURUSD,D,23/10/22,000000,0.9859000,0.9899200,0.9828700,0.9859300,392165
EURUSD,D,24/10/22,000000,0.9859500,0.9893700,0.9804700,0.9883900,3728600
EURUSD,D,25/10/22,000000,0.9883900,0.9976900,0.9847000,0.9961700,3046319
EURUSD,D,26/10/22,000000,0.9961700,1.0093800,0.9941500,1.0092900,3340772
EURUSD,D,27/10/22,000000,1.0093200,1.0093700,0.9955400,0.9966600,3490334
EURUSD,D,28/10/22,000000,0.9966900,0.9998300,0.9925000,0.9963000,3041930
EURUSD,D,30/10/22,000000,0.9963000,0.9963000,0.9937100,0.9954100,118498
EURUSD,D,31/10/22,000000,0.9954500,0.9965800,0.9870600,0.9885400,2352334
EURUSD,D,01/11/22,000000,0.9885800,0.9954300,0.9850800,0.9876900,2768786
EURUSD,D,02/11/22,000000,0.9877500,0.9976000,0.9807700,0.9813600,3037789
EURUSD,D,03/11/22,000000,0.9813300,0.9839600,0.9728000,0.9748800,2859804
EURUSD,D,04/11/22,000000,0.9749000,0.9966700,0.9744900,0.9958100,3279385
EURUSD,D,06/11/22,000000,0.9959000,0.9960000,0.9894000,0.9928400,104460
EURUSD,D,07/11/22,000000,0.9928000,1.0034500,0.9915400,1.0017300,2878182
EURUSD,D,08/11/22,000000,1.0017400,1.0096400,0.9970300,1.0079900,2587634
EURUSD,D,09/11/22,000000,1.0079600,1.0088200,0.9990800,1.0019000,3115262
EURUSD,D,10/11/22,000000,1.0019200,1.0222000,0.9933400,1.0191700,3857568
EURUSD,D,11/11/22,000000,1.0190800,1.0364200,1.0161000,1.0353800,3566465
EURUSD,D,13/11/22,000000,1.0352000,1.0366600,1.0311800,1.0326600,107000
EURUSD,D,14/11/22,000000,1.0326100,1.0358600,1.0269000,1.0319700,3150368
EURUSD,D,15/11/22,000000,1.0319700,1.0481800,1.0278000,1.0357300,4269854
EURUSD,D,16/11/22,000000,1.0357400,1.0438500,1.0329000,1.0393000,3578214
EURUSD,D,17/11/22,000000,1.0393500,1.0406500,1.0302700,1.0360400,2844605
EURUSD,D,18/11/22,000000,1.0360000,1.0396100,1.0311000,1.0324000,2375980
EURUSD,D,20/11/22,000000,1.0323000,1.0333200,1.0314000,1.0330400,43575
EURUSD,D,21/11/22,000000,1.0330600,1.0333000,1.0220600,1.0244900,2452618
EURUSD,D,22/11/22,000000,1.0245300,1.0310900,1.0239700,1.0309000,2142948
EURUSD,D,23/11/22,000000,1.0310200,1.0419400,1.0294600,1.0417700,2568728
EURUSD,D,24/11/22,000000,1.0416900,1.0448500,1.0380000,1.0407000,1789186
EURUSD,D,25/11/22,000000,1.0407400,1.0429400,1.0352200,1.0395000,2031971
EURUSD,D,27/11/22,000000,1.0387000,1.0395000,1.0362900,1.0366700,72208
EURUSD,D,28/11/22,000000,1.0366200,1.0497000,1.0327700,1.0343100,2502581
EURUSD,D,29/11/22,000000,1.0342700,1.0394500,1.0316600,1.0323400,2897660
EURUSD,D,30/11/22,000000,1.0323600,1.0430200,1.0288000,1.0423200,3236751
EURUSD,D,01/12/22,000000,1.0423000,1.0539600,1.0390600,1.0528000,3410573
EURUSD,D,02/12/22,000000,1.0527500,1.0545000,1.0427000,1.0531500,2993894
EURUSD,D,04/12/22,000000,1.0520300,1.0544000,1.0514000,1.0542700,78047
EURUSD,D,05/12/22,000000,1.0542000,1.0595100,1.0478000,1.0495600,2637381
EURUSD,D,06/12/22,000000,1.0496400,1.0532900,1.0457000,1.0467000,2550738
EURUSD,D,07/12/22,000000,1.0467300,1.0549800,1.0441000,1.0511100,2722786
EURUSD,D,08/12/22,000000,1.0511900,1.0564900,1.0488000,1.0555100,2442316
EURUSD,D,09/12/22,000000,1.0555100,1.0588200,1.0500000,1.0530000,2359109
EURUSD,D,11/12/22,000000,1.0531000,1.0539000,1.0516000,1.0520300,46298
EURUSD,D,12/12/22,000000,1.0520800,1.0580200,1.0504000,1.0541200,1573967
EURUSD,D,13/12/22,000000,1.0540400,1.0673300,1.0526000,1.0624100,3095093
EURUSD,D,14/12/22,000000,1.0623900,1.0695300,1.0617500,1.0675700,3255209
EURUSD,D,15/12/22,000000,1.0675900,1.0736400,1.0591000,1.0638700,3121298
EURUSD,D,16/12/22,000000,1.0638300,1.0663300,1.0580500,1.0584000,2622696
EURUSD,D,18/12/22,000000,1.0583000,1.0599000,1.0581000,1.0584000,58885
EURUSD,D,19/12/22,000000,1.0584500,1.0658000,1.0574000,1.0611700,1993768
EURUSD,D,20/12/22,000000,1.0612000,1.0658600,1.0577000,1.0624700,2845808
EURUSD,D,21/12/22,000000,1.0625100,1.0645700,1.0589000,1.0607400,2326231
EURUSD,D,22/12/22,000000,1.0607800,1.0659600,1.0572000,1.0600700,2329244
EURUSD,D,23/12/22,000000,1.0600700,1.0633000,1.0585000,1.0617200,1964404
EURUSD,D,25/12/22,000000,1.0614000,1.0623700,1.0608900,1.0619100,5231
EURUSD,D,26/12/22,000000,1.0619600,1.0645900,1.0596300,1.0639700,228348
EURUSD,D,27/12/22,000000,1.0639300,1.0669400,1.0610000,1.0636500,1612187
EURUSD,D,28/12/22,000000,1.0636900,1.0674500,1.0605000,1.0628000,1774884
EURUSD,D,29/12/22,000000,1.0628700,1.0691600,1.0609000,1.0660000,1730859
EURUSD,D,30/12/22,000000,1.0660000,1.0713200,1.0637000,1.0702000,1959245
EURUSD,D,01/01/23,000000,1.0702000,1.0707000,1.0686000,1.0703000,1195
EURUSD,D,02/01/23,000000,1.0704000,1.0708700,1.0648000,1.0676600,249019
EURUSD,D,03/01/23,000000,1.0676200,1.0680400,1.0517000,1.0545100,3016712
EURUSD,D,04/01/23,000000,1.0545100,1.0635500,1.0543000,1.0605500,2947165
EURUSD,D,05/01/23,000000,1.0605200,1.0631500,1.0513000,1.0520400,2793306
EURUSD,D,06/01/23,000000,1.0520500,1.0648200,1.0480500,1.0641300,2781320
EURUSD,D,08/01/23,000000,1.0644000,1.0662900,1.0634000,1.0661900,66191
EURUSD,D,09/01/23,000000,1.0662600,1.0760600,1.0650000,1.0732000,2121237
EURUSD,D,10/01/23,000000,1.0732100,1.0759500,1.0710000,1.0738500,2113189
EURUSD,D,11/01/23,000000,1.0738200,1.0777500,1.0724000,1.0765400,1802247
EURUSD,D,12/01/23,000000,1.0765400,1.0867000,1.0728100,1.0859000,2553334
EURUSD,D,13/01/23,000000,1.0859200,1.0868000,1.0779000,1.0831900,2112537
EURUSD,D,15/01/23,000000,1.0832700,1.0835900,1.0819000,1.0822200,73344
EURUSD,D,16/01/23,000000,1.0822200,1.0874200,1.0800000,1.0829800,1669740
EURUSD,D,17/01/23,000000,1.0828900,1.0869900,1.0773000,1.0789200,2621360
EURUSD,D,18/01/23,000000,1.0789200,1.0887400,1.0765000,1.0796900,3131599
EURUSD,D,19/01/23,000000,1.0797400,1.0840200,1.0781000,1.0833100,2415250
EURUSD,D,20/01/23,000000,1.0833600,1.0859000,1.0801000,1.0855000,1976609
EURUSD,D,22/01/23,000000,1.0851900,1.0872000,1.0851900,1.0863800,57913
EURUSD,D,23/01/23,000000,1.0864400,1.0926800,1.0844000,1.0871000,1720007
EURUSD,D,24/01/23,000000,1.0871000,1.0898100,1.0833000,1.0889000,1671240
EURUSD,D,25/01/23,000000,1.0889200,1.0923800,1.0856000,1.0920600,1674567
EURUSD,D,26/01/23,000000,1.0920800,1.0929500,1.0849000,1.0893000,1725690
EURUSD,D,27/01/23,000000,1.0893000,1.0900400,1.0836000,1.0864900,1516740
EURUSD,D,29/01/23,000000,1.0862800,1.0873000,1.0857900,1.0871500,39134
